"Id","Age","Job","Marital","Education","Default","Balance","HHInsurance","CarLoan","Communication","LastContactDay","LastContactMonth","NoOfContacts","DaysPassed","PrevAttempts","Outcome","CallStart","CallEnd","CarInsurance" 
2240,34,"technician","divorced","secondary",0,136,1,0,"cellular",8,"may",2,-1,0,NA,"14:05:16","14:07:32",0
2241,72,"retired","married","secondary",0,0,0,0,"cellular",29,"oct",3,-1,0,NA,"09:44:30","09:47:39",1
2242,36,"unemployed","married","secondary",0,-35,0,0,"cellular",30,"jan",3,-1,0,NA,"11:57:43","12:03:22",0
2243,43,"management","married","tertiary",0,240,1,0,"cellular",16,"apr",1,-1,0,NA,"11:47:12","11:54:45",1
2244,58,"management","married","tertiary",0,1016,0,0,"telephone",11,"mar",2,91,1,"failure","12:24:51","12:26:09",0
2245,46,"admin.","divorced","secondary",0,7378,0,0,"cellular",18,"nov",1,-1,0,NA,"17:49:29","17:57:15",0
2246,35,"technician","married","secondary",0,94,1,1,NA,14,"may",5,-1,0,NA,"13:21:09","13:24:37",0
2247,26,"technician","single","tertiary",0,4130,0,0,"cellular",28,"jan",2,-1,0,NA,"11:46:24","11:48:08",0
2248,27,"technician","single",NA,0,555,0,0,NA,11,"jun",9,-1,0,NA,"16:24:41","16:28:41",0
2249,35,"admin.","married","secondary",0,2374,1,0,"cellular",11,"aug",2,183,5,"success","15:17:21","15:30:06",1
2250,37,"management","married","tertiary",0,1113,0,0,"cellular",2,"mar",1,182,1,"success","15:28:50","15:32:39",1
2251,72,"retired","married","secondary",0,1533,0,0,"cellular",16,"dec",2,-1,0,NA,"15:21:39","15:30:45",1
2252,57,"housemaid","married","primary",0,1870,0,0,NA,17,"jun",1,-1,0,NA,"17:24:59","17:27:08",0
2253,58,"blue-collar","married","primary",0,0,0,0,"telephone",16,"jul",6,-1,0,NA,"11:54:53","12:04:11",0
2254,38,"self-employed","single","tertiary",0,982,0,0,"cellular",11,"aug",3,-1,0,NA,"12:52:10","12:55:06",0
2255,45,"blue-collar","single","secondary",1,0,0,1,"cellular",16,"jul",2,-1,0,NA,"11:22:30","11:25:04",0
2256,45,"self-employed","married","secondary",0,830,0,0,"cellular",19,"nov",1,111,2,"failure","09:34:17","09:37:17",0
2257,60,"management","married","tertiary",0,474,0,0,"cellular",31,"aug",5,186,3,"other","16:18:57","16:25:52",1
2258,32,"technician","married","secondary",0,0,1,1,"cellular",10,"jul",1,-1,0,NA,"13:50:07","13:57:15",0
2259,33,"blue-collar","single","secondary",0,476,1,1,"cellular",17,"apr",3,333,2,"failure","17:42:50","17:51:54",0
2260,33,"management","married","secondary",0,-15,1,0,NA,13,"may",3,-1,0,NA,"13:14:41","13:18:48",0
2261,45,"admin.","divorced","secondary",0,0,0,0,"cellular",29,"oct",1,-1,0,NA,"14:08:06","14:12:30",1
2262,41,"unemployed","single","tertiary",0,79,0,0,"telephone",9,"nov",1,390,2,"success","12:27:37","12:34:11",1
2263,38,"blue-collar","single","secondary",0,238,1,0,"cellular",8,"may",1,366,2,"failure","10:45:39","10:47:05",0
2264,35,"management","single","tertiary",0,3544,1,0,"cellular",8,"jun",1,-1,0,NA,"16:51:44","16:58:04",1
2265,33,"technician","married","tertiary",0,1699,0,0,"cellular",28,"jan",1,83,3,"success","13:29:28","13:32:50",1
2266,31,"management","married","tertiary",0,10884,0,0,"cellular",10,"aug",3,98,2,"success","10:37:50","10:42:44",1
2267,49,"entrepreneur","single","secondary",0,5802,0,0,"cellular",30,"apr",2,-1,0,NA,"09:07:46","09:18:04",1
2268,46,"self-employed","married","secondary",0,0,1,1,NA,14,"may",5,-1,0,NA,"14:45:25","14:48:11",0
2269,25,"admin.","single","secondary",0,507,1,0,"cellular",15,"may",1,367,3,"failure","11:04:57","11:18:49",1
2270,46,"unemployed","married","tertiary",0,0,1,0,"cellular",10,"jul",1,-1,0,NA,"10:56:53","10:58:18",0
2271,39,"admin.","married","secondary",0,-982,1,1,"cellular",19,"nov",3,117,2,"other","16:52:47","16:57:34",0
2272,35,"blue-collar","single",NA,0,597,1,0,"cellular",13,"may",2,-1,0,NA,"17:43:30","18:05:19",0
2273,39,"admin.","divorced","secondary",0,878,1,0,"cellular",15,"may",5,-1,0,NA,"09:39:07","09:49:18",1
2274,38,"technician","married","secondary",0,976,1,0,"cellular",14,"jul",3,-1,0,NA,"14:57:46","15:10:32",1
2275,50,"technician","married","tertiary",0,0,0,1,"cellular",6,"jul",1,85,7,"failure","13:47:02","13:51:19",0
2276,44,"blue-collar","married",NA,0,391,0,0,NA,6,"jun",4,-1,0,NA,"12:14:35","12:20:30",0
2277,59,"services","single","secondary",0,0,0,0,"cellular",22,"may",1,-1,0,NA,"17:50:16","17:55:36",0
2278,41,"management","married","tertiary",0,251,0,1,NA,6,"jun",3,-1,0,NA,"11:58:24","11:59:49",0
2279,46,"unemployed","divorced","secondary",0,3354,1,0,"cellular",19,"nov",1,174,1,"success","10:13:36","10:22:18",1
2280,59,"management","divorced","tertiary",0,59,1,0,NA,5,"may",1,-1,0,NA,"14:21:52","14:26:25",0
2281,22,"student","single",NA,0,1232,0,0,"cellular",30,"jul",1,430,2,"other","11:24:19","11:29:02",1
2282,41,"technician","married","secondary",0,1822,0,1,"cellular",31,"jul",1,-1,0,NA,"15:54:20","16:00:51",0
2283,33,"management","married","tertiary",0,849,1,0,"cellular",6,"aug",2,-1,0,NA,"13:01:07","13:02:36",0
2284,43,"management","single","tertiary",0,8224,1,0,"cellular",15,"jul",1,-1,0,NA,"15:23:06","15:24:16",0
2285,41,"self-employed","single",NA,0,426,1,0,NA,19,"jun",1,-1,0,NA,"16:49:49","16:51:04",0
2286,38,"management","single","secondary",0,399,1,0,"cellular",11,"aug",4,-1,0,NA,"13:35:18","13:41:25",0
2287,40,"services","married",NA,0,88,1,0,NA,9,"jun",2,-1,0,NA,"11:47:58","11:49:16",0
2288,52,"services","divorced","primary",1,-1,0,1,"cellular",29,"jul",6,-1,0,NA,"15:50:27","15:52:19",0
2289,31,"admin.","divorced","secondary",0,-579,1,0,NA,26,"may",1,-1,0,NA,"10:30:23","10:32:53",0
2290,32,"unemployed","single","secondary",0,1026,1,0,"cellular",13,"may",1,-1,0,NA,"16:33:59","16:38:48",1
2291,45,"self-employed","married","tertiary",0,0,1,0,"cellular",17,"nov",1,-1,0,NA,"12:32:41","12:34:55",0
2292,57,"management","married","tertiary",0,3250,0,0,"cellular",20,"aug",3,-1,0,NA,"17:41:30","17:44:12",0
2293,73,"retired","married","tertiary",0,459,0,0,"cellular",17,"feb",1,-1,0,NA,"11:34:14","11:38:55",1
2294,30,"self-employed","married","tertiary",0,5,1,1,"cellular",9,"jul",2,-1,0,NA,"09:34:08","09:35:47",0
2295,44,"management","married","tertiary",0,119,1,0,"cellular",10,"jul",1,-1,0,NA,"14:41:14","14:42:21",0
2296,29,"blue-collar","married","secondary",0,8,1,1,"cellular",10,"jul",1,-1,0,NA,"13:23:19","13:33:46",1
2297,43,"services","married","primary",0,2567,1,0,"cellular",14,"may",1,360,2,"failure","13:01:12","13:03:01",0
2298,34,"management","married","secondary",0,369,0,0,"cellular",2,"aug",3,342,4,"failure","16:08:44","16:23:12",1
2299,55,"housemaid","divorced","primary",0,976,0,0,"cellular",28,"jun",1,94,3,"other","12:39:58","12:45:43",1
2300,41,"technician","married","secondary",0,457,1,1,NA,26,"may",2,-1,0,NA,"09:43:04","09:46:05",0
2301,41,"retired","divorced","primary",0,-233,1,0,NA,15,"may",2,-1,0,NA,"10:03:29","10:22:45",1
2302,56,"retired","married","primary",0,9367,0,0,"cellular",13,"aug",2,101,2,"success","11:01:59","11:07:19",1
2303,46,"management","married","tertiary",0,0,0,0,"cellular",18,"nov",2,110,3,"other","17:37:29","17:49:25",1
2304,30,"management","single","tertiary",0,685,0,0,"cellular",5,"aug",2,-1,0,NA,"14:19:28","14:24:27",0
2305,31,"management","single","tertiary",0,617,0,0,"cellular",4,"jun",1,97,2,"success","10:34:46","10:54:07",1
2306,73,"retired","single","secondary",0,1050,0,0,"cellular",4,"mar",3,181,2,"failure","14:40:35","14:49:57",1
2307,59,"unemployed","married","secondary",0,957,0,0,"cellular",8,"mar",1,89,2,"success","09:18:29","09:23:30",1
2308,31,"management","single","tertiary",0,38279,0,0,"cellular",16,"jul",2,-1,0,NA,"10:34:52","10:38:37",0
2309,50,"blue-collar","married","primary",0,-522,1,0,"cellular",13,"may",3,-1,0,NA,"11:38:10","11:52:33",1
2310,32,"management","single","tertiary",0,435,1,1,"cellular",15,"may",3,-1,0,NA,"13:47:46","13:59:02",0
2311,55,"management","divorced","tertiary",0,2037,0,0,"cellular",4,"feb",2,94,3,"success","10:22:07","10:27:12",1
2312,50,"services","divorced","tertiary",0,580,0,0,NA,17,"jun",2,-1,0,NA,"10:25:51","10:27:19",0
2313,34,"management","married","tertiary",0,606,0,0,"cellular",20,"apr",1,-1,0,NA,"17:09:17","17:10:54",1
2314,27,"student","single",NA,0,910,1,1,NA,27,"may",1,-1,0,NA,"09:21:47","09:23:04",0
2315,35,"management","married","tertiary",0,178,0,0,"cellular",14,"aug",2,-1,0,NA,"13:06:44","13:08:00",0
2316,26,"admin.","single","secondary",0,74,0,1,"cellular",16,"jul",2,-1,0,NA,"12:03:34","12:10:33",0
2317,70,"retired","married","secondary",0,2626,0,0,"cellular",2,"sep",2,-1,0,NA,"10:53:38","10:55:58",1
2318,30,"technician","single","tertiary",0,2530,1,0,NA,9,"may",1,-1,0,NA,"11:48:52","11:50:02",0
2319,56,"retired","married","primary",0,-1,0,0,"cellular",27,"aug",23,-1,0,NA,"14:30:52","14:32:21",0
2320,51,"retired","married","primary",0,34,1,0,"cellular",16,"jul",2,-1,0,NA,"12:59:20","13:00:29",0
2321,58,"admin.","married","secondary",0,2160,1,1,"cellular",5,"may",1,-1,0,NA,"14:49:15","15:07:25",1
2322,26,"services","single","secondary",0,256,1,0,"cellular",4,"may",2,-1,0,NA,"10:18:33","10:20:14",0
2323,52,"management","married","tertiary",0,751,0,0,"cellular",14,"may",4,371,5,"failure","16:36:39","16:39:24",0
2324,35,"management","single","tertiary",0,538,0,0,"cellular",22,"dec",3,165,2,"other","13:08:19","13:15:09",1
2325,32,"technician","married","secondary",0,901,1,0,NA,21,"may",3,-1,0,NA,"11:30:10","11:31:52",0
2326,36,"unemployed","married","secondary",1,-318,1,0,NA,15,"may",2,-1,0,NA,"10:44:07","10:46:20",0
2327,46,"admin.","married","secondary",0,3098,1,0,"telephone",21,"nov",9,-1,0,NA,"10:00:32","10:03:44",0
2328,58,"self-employed","married","tertiary",0,-364,1,0,NA,5,"may",1,-1,0,NA,"16:17:27","16:23:22",0
2329,31,"technician","single",NA,0,365,0,0,NA,4,"jul",1,-1,0,NA,"16:32:07","16:36:24",0
2330,28,"admin.","single","tertiary",0,373,1,0,"cellular",4,"feb",1,-1,0,NA,"15:28:24","15:30:30",0
2331,35,"self-employed","married","tertiary",0,182,0,1,NA,5,"jun",1,-1,0,NA,"13:41:21","13:47:40",0
2332,49,"blue-collar","married","primary",0,399,0,0,"cellular",29,"jan",1,-1,0,NA,"15:36:21","15:47:40",0
2333,65,"retired","married","secondary",0,20806,0,0,"telephone",8,"apr",2,-1,0,NA,"12:22:13","12:30:56",1
2334,31,"management","single","tertiary",0,3384,0,0,"cellular",16,"sep",1,104,2,"success","14:24:34","14:27:07",1
2335,39,"blue-collar","married","secondary",0,285,1,1,NA,6,"may",1,-1,0,NA,"14:37:39","14:41:08",0
2336,42,"admin.","divorced","secondary",0,936,0,0,"cellular",30,"jan",1,-1,0,NA,"09:37:34","09:53:05",1
2337,26,"management","single","tertiary",0,1623,0,0,"cellular",2,"jun",1,-1,0,NA,"13:20:00","13:27:59",1
2338,19,"student","single","secondary",0,372,0,0,"telephone",8,"jul",3,-1,0,NA,"09:17:25","09:24:49",1
2339,48,"services","married","secondary",0,0,1,0,"cellular",2,"apr",1,267,1,"failure","11:49:31","11:51:57",0
2340,33,"technician","single","tertiary",0,3689,0,0,"cellular",27,"aug",3,-1,0,NA,"12:05:04","12:12:29",1
2341,64,"housemaid","married",NA,0,2645,0,0,"telephone",3,"feb",2,-1,0,NA,"11:43:12","11:46:51",1
2342,42,"management","married","tertiary",0,2819,1,0,"cellular",18,"nov",2,-1,0,NA,"15:17:03","15:19:32",0
2343,48,"admin.","married",NA,0,0,1,0,"cellular",8,"may",1,168,2,"failure","12:46:37","12:48:02",0
2344,58,"blue-collar","married","secondary",0,590,0,1,"cellular",19,"nov",1,167,1,"failure","13:16:35","13:18:51",0
2345,63,"retired","single","tertiary",0,791,0,0,"cellular",21,"oct",2,-1,0,NA,"12:15:22","12:18:54",1
2346,48,"housemaid","married","tertiary",0,468,1,0,NA,14,"may",1,-1,0,NA,"09:54:47","09:58:27",0
2347,38,"services","single","tertiary",0,1222,1,0,NA,5,"jun",2,-1,0,NA,"13:58:55","14:02:52",0
2348,30,"services","single","secondary",0,438,1,0,"cellular",18,"may",1,178,1,"failure","11:06:09","11:07:47",0
2349,39,"blue-collar","married","secondary",0,203,1,0,NA,3,"jun",1,-1,0,NA,"16:36:44","16:39:07",0
2350,58,"management","married","tertiary",0,3864,1,0,"cellular",15,"jul",4,-1,0,NA,"16:22:45","16:36:20",1
2351,24,"student","single","secondary",0,23878,0,0,"cellular",18,"feb",1,-1,0,NA,"10:35:08","10:38:13",1
2352,38,"blue-collar","single","primary",0,522,1,0,NA,2,"jun",1,-1,0,NA,"14:09:37","14:12:13",0
2353,37,"blue-collar","married","secondary",0,426,1,0,"cellular",13,"may",3,345,3,"failure","16:45:39","16:51:02",0
2354,51,"retired","married","secondary",0,1295,0,1,NA,20,"jun",2,-1,0,NA,"17:20:41","17:25:29",0
2355,46,"blue-collar","married","primary",0,1085,1,1,"cellular",15,"may",2,353,58,"other","15:05:29","15:14:12",1
2356,46,"admin.","married","secondary",0,974,0,0,"cellular",5,"jun",2,80,1,"success","13:27:50","13:30:44",1
2357,26,"blue-collar","single","tertiary",0,644,0,0,"cellular",2,"dec",1,-1,0,NA,"10:43:38","10:49:24",1
2358,53,"admin.","married","secondary",0,2851,0,1,"telephone",1,"jun",1,119,1,"failure","14:27:49","14:29:18",0
2359,42,"blue-collar","single","primary",0,177,1,0,"cellular",14,"may",2,-1,0,NA,"12:17:25","12:20:19",0
2360,35,"management","single","tertiary",0,397,1,0,"cellular",17,"apr",1,-1,0,NA,"17:00:55","17:10:49",1
2361,35,"admin.","single","secondary",0,111,1,0,"cellular",29,"jan",1,195,3,"failure","16:46:54","16:47:49",0
2362,25,"self-employed","single",NA,0,1179,0,0,"cellular",17,"aug",1,83,2,"failure","13:57:12","13:57:55",0
2363,51,"unemployed","married","secondary",0,760,1,0,NA,14,"may",1,-1,0,NA,"17:14:44","17:21:35",0
2364,52,"management","married","secondary",0,218,1,0,NA,2,"jun",12,-1,0,NA,"13:04:28","13:12:38",0
2365,35,"management","married","tertiary",0,0,0,0,"cellular",22,"may",1,-1,0,NA,"14:30:46","14:32:24",0
2366,39,"management","single","tertiary",0,1092,0,0,"cellular",26,"aug",7,-1,0,NA,"12:15:04","12:18:29",0
2367,19,"student","single","secondary",0,302,0,0,"cellular",16,"jul",1,-1,0,NA,"12:49:49","12:53:14",1
2368,41,"blue-collar","married","secondary",0,281,1,0,"cellular",14,"may",4,-1,0,NA,"13:21:07","13:23:10",0
2369,30,"services","single","tertiary",0,803,0,0,"cellular",30,"apr",1,-1,0,NA,"09:17:17","09:21:20",0
2370,56,"management","married","tertiary",0,505,1,1,"cellular",5,"may",1,169,3,"failure","15:18:17","15:21:58",0
2371,28,"blue-collar","married","secondary",0,255,1,0,"cellular",29,"jan",2,-1,0,NA,"09:18:05","09:28:07",0
2372,30,"unemployed","single","secondary",0,2424,0,0,"cellular",15,"feb",1,95,2,"success","11:48:41","11:54:18",1
2373,39,"services","single","secondary",0,158,1,0,"cellular",21,"nov",1,168,2,"failure","15:32:05","15:35:08",0
2374,24,"technician","single","secondary",0,598,0,0,"cellular",12,"may",1,182,2,"success","16:44:26","16:57:08",1
2375,40,"admin.","divorced","secondary",0,2129,0,0,"cellular",30,"apr",1,-1,0,NA,"14:27:41","14:35:13",1
2376,62,"retired","married",NA,0,800,0,0,"cellular",17,"feb",1,-1,0,NA,"09:40:30","09:52:47",1
2377,45,"admin.","married","secondary",0,0,0,0,"cellular",19,"aug",10,-1,0,NA,"16:23:33","16:25:58",0
2378,37,"management","married","tertiary",0,825,1,0,"cellular",11,"aug",5,-1,0,NA,"13:56:27","14:00:01",0
2379,57,"retired","divorced","primary",0,698,0,0,"telephone",9,"dec",3,191,2,"failure","17:26:53","17:29:08",0
2380,34,"student","single",NA,0,1011,0,0,"cellular",1,"jun",1,-1,0,NA,"16:30:02","16:34:15",1
2381,58,"entrepreneur","married","secondary",0,670,1,0,"cellular",12,"may",1,-1,0,NA,"16:50:46","17:11:58",1
2382,75,"self-employed","married",NA,0,4984,0,0,"telephone",28,"oct",1,-1,0,NA,"11:44:56","11:53:25",1
2383,37,"management","married","tertiary",0,3794,0,0,"cellular",18,"aug",1,379,1,"failure","12:01:46","12:04:13",0
2384,32,"services","married","secondary",0,914,0,0,"cellular",15,"jun",1,-1,0,NA,"17:56:22","18:02:34",1
2385,36,"admin.","married","secondary",0,96,0,0,"cellular",2,"feb",1,-1,0,NA,"16:28:52","16:33:54",1
2386,37,"management","married","tertiary",0,6771,0,0,"cellular",7,"sep",1,186,1,"success","14:05:19","14:10:56",1
2387,38,"self-employed","married","secondary",0,1029,1,0,"cellular",4,"feb",3,223,1,"other","11:42:28","11:45:54",0
2388,32,"technician","married","secondary",0,4887,1,0,"cellular",17,"apr",3,-1,0,NA,"16:30:59","16:35:05",0
2389,61,"technician","married","tertiary",0,1263,0,0,"telephone",18,"feb",4,-1,0,NA,"16:05:42","16:08:38",0
2390,41,"admin.","divorced","secondary",0,6046,1,1,"telephone",15,"mar",6,182,2,"success","16:53:22","16:58:22",1
2391,29,"management","married","tertiary",0,51,1,0,"cellular",17,"jul",5,-1,0,NA,"17:19:29","17:41:28",1
2392,45,"blue-collar","married",NA,0,458,1,1,"cellular",11,"jul",2,-1,0,NA,"09:59:05","10:01:30",0
2393,30,"technician","single","secondary",0,4684,1,0,"cellular",30,"apr",3,-1,0,NA,"13:41:57","13:46:25",1
2394,33,"admin.","married","secondary",0,1467,1,0,NA,20,"may",2,-1,0,NA,"09:37:00","09:38:25",0
2395,52,"management","single","tertiary",0,1205,0,0,"telephone",19,"aug",20,-1,0,NA,"16:11:18","16:11:36",0
2396,36,"management","single","tertiary",0,1379,0,0,"cellular",25,"may",1,186,1,"failure","09:07:35","09:10:44",1
2397,48,"blue-collar","married","secondary",0,893,0,0,"cellular",13,"aug",2,-1,0,NA,"10:33:36","10:34:38",0
2398,35,"blue-collar","married","secondary",0,1388,1,0,NA,28,"may",5,-1,0,NA,"09:23:19","09:25:18",0
2399,59,"retired","married","secondary",1,49,0,1,NA,1,"jul",4,-1,0,NA,"13:32:09","13:42:11",0
2400,26,"management","single","tertiary",0,222,0,0,"cellular",26,"apr",1,334,1,"failure","12:25:42","12:28:54",1
2401,22,"student","single","secondary",0,23,0,0,"cellular",27,"oct",1,-1,0,NA,"10:44:24","10:46:41",1
2402,40,"management","married","tertiary",0,3185,0,0,"cellular",18,"nov",1,-1,0,NA,"10:03:23","10:05:12",0
2403,49,"management","married","secondary",0,1623,1,0,"cellular",19,"nov",2,-1,0,NA,"14:04:46","14:22:47",1
2404,40,"blue-collar","single","secondary",0,1,1,0,NA,8,"may",1,-1,0,NA,"17:10:14","17:13:24",0
2405,52,"blue-collar","married","secondary",0,8180,1,0,"cellular",13,"apr",1,144,1,"failure","11:27:43","11:29:04",0
2406,49,"blue-collar","single","primary",0,2146,1,0,"cellular",7,"may",2,353,2,"other","11:40:44","12:06:00",1
2407,48,"management","divorced","tertiary",0,507,1,0,"cellular",9,"apr",1,-1,0,NA,"12:16:01","12:24:49",0
2408,45,"blue-collar","married","secondary",0,4646,1,0,NA,13,"may",1,-1,0,NA,"16:54:58","16:56:56",0
2409,48,"self-employed","married","tertiary",0,3118,0,0,"cellular",13,"aug",2,-1,0,NA,"11:50:44","11:56:55",0
2410,41,"services","married","tertiary",0,881,0,0,"cellular",30,"oct",3,-1,0,NA,"12:11:33","12:15:50",1
2411,34,"services","married","secondary",0,0,0,0,"cellular",7,"jul",3,-1,0,NA,"12:23:45","12:26:25",0
2412,51,"retired","married","primary",0,67,0,0,NA,18,"jun",1,-1,0,NA,"15:46:22","16:00:17",1
2413,27,"unemployed","single","primary",0,9,0,1,"cellular",9,"jul",2,-1,0,NA,"10:57:49","11:13:08",1
2414,22,"student","single","secondary",0,330,1,0,"cellular",18,"may",1,-1,0,NA,"12:41:31","12:43:16",0
2415,27,"student","married","secondary",0,119,1,0,"cellular",16,"jul",2,-1,0,NA,"11:17:35","11:30:36",1
2416,37,"blue-collar","married","primary",0,2120,1,0,"cellular",15,"may",3,175,4,"failure","16:47:19","16:58:14",1
2417,22,"student","single","secondary",0,552,0,0,"cellular",1,"sep",1,-1,0,NA,"12:35:09","12:40:36",1
2418,30,"blue-collar","married","secondary",0,2,1,1,"cellular",17,"apr",2,326,1,"failure","16:40:01","16:44:52",0
2419,32,"technician","single","secondary",0,493,0,0,"cellular",13,"aug",2,-1,0,NA,"16:54:23","16:59:12",0
2420,40,"admin.","single","secondary",0,985,1,0,"cellular",4,"jun",3,50,8,"failure","12:14:55","12:24:47",1
2421,29,"admin.","single","secondary",0,265,1,0,"cellular",25,"nov",1,184,1,"failure","17:04:34","17:11:28",1
2422,39,"management","single","tertiary",0,0,1,0,"cellular",18,"nov",2,-1,0,NA,"16:27:07","16:37:40",0
2423,25,"student","single","tertiary",0,326,0,0,"cellular",26,"may",1,-1,0,NA,"13:23:33","13:30:03",1
2424,34,"services","single","secondary",0,0,1,0,NA,5,"may",1,-1,0,NA,"13:33:07","13:35:29",0
2425,51,"retired","single","tertiary",0,730,1,0,NA,18,"nov",2,-1,0,NA,"15:36:35","15:41:22",0
