choice,id,pf1,pf2,pf3,pf4,cl1,cl2,cl3,cl4,loc1,loc2,loc3,loc4,wk1,wk2,wk3,wk4,tod1,tod2,tod3,tod4,seas1,seas2,seas3,seas4
4,192,0,9,7,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
1,193,7,9,0,0,5,1,0,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,193,7,9,0,0,0,5,1,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
2,193,9,7,0,0,5,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
3,193,0,9,7,0,1,1,0,5,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
4,193,0,9,0,7,0,1,0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
4,193,0,9,0,7,0,0,1,5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
4,193,0,9,0,7,5,0,1,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
1,193,9,7,0,0,0,1,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3,193,0,0,9,7,5,5,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
4,193,0,0,7,9,1,5,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1,193,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
3,193,0,7,9,0,1,5,5,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
1,194,0,7,0,9,0,5,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
1,194,7,0,0,9,5,1,0,5,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
4,194,9,0,7,0,1,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,194,7,9,0,0,5,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
1,194,7,9,0,0,5,1,0,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2,194,7,9,0,0,0,5,1,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
4,194,9,7,0,0,5,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
3,194,0,9,7,0,1,1,0,5,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
4,194,0,9,0,7,0,1,0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
4,194,0,9,0,7,0,0,1,5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
4,194,0,9,0,7,5,0,1,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
3,194,9,7,0,0,0,1,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
4,195,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
4,195,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
2,195,7,0,0,9,0,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
3,195,7,0,0,9,5,1,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,195,0,0,9,7,0,1,0,5,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
4,195,0,0,9,7,5,1,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
3,195,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
2,195,9,7,0,0,1,0,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4,195,0,9,0,0,0,1,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
1,195,9,0,7,0,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3,195,7,0,0,9,1,0,5,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2,195,0,0,7,9,0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4,196,9,0,0,7,5,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
4,196,0,0,9,7,0,5,5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
2,196,0,9,0,7,1,5,5,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,196,9,0,0,7,0,1,1,5,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
3,196,0,0,9,7,5,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
3,196,7,0,0,9,5,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
3,196,9,0,7,0,5,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3,196,9,7,0,0,5,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
2,196,0,9,7,0,0,1,5,5,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
3,196,7,0,9,0,0,5,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
4,196,0,9,7,0,5,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,196,0,9,7,0,1,5,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1
4,197,9,0,0,7,5,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
4,197,0,0,9,7,0,5,5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
2,197,0,9,0,7,1,5,5,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,197,9,0,0,7,0,1,1,5,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
3,197,0,0,9,7,5,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
3,197,7,0,0,9,5,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
4,197,9,0,7,0,5,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2,197,0,9,7,0,0,1,5,5,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
3,197,7,0,9,0,0,5,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
2,197,0,9,7,0,5,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3,197,0,9,7,0,1,5,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1
3,198,9,0,0,7,0,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
3,198,0,7,0,9,0,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
2,198,0,9,0,7,1,5,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1,198,9,7,0,0,0,5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,198,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
4,198,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
3,198,7,0,0,9,0,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,198,7,0,0,9,5,1,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4,198,0,0,9,7,0,1,0,5,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
3,198,0,0,9,7,5,1,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
3,198,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
2,198,9,7,0,0,1,0,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1,199,0,7,0,9,0,5,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
4,199,7,0,0,9,5,1,0,5,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
4,199,9,0,7,0,1,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4,199,7,9,0,0,5,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
2,199,7,9,0,0,5,1,0,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,199,7,9,0,0,0,5,1,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
4,199,9,7,0,0,5,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
3,199,0,9,7,0,1,1,0,5,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
3,199,0,9,0,7,0,1,0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
1,199,0,9,0,7,0,0,1,5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
4,199,0,9,0,7,5,0,1,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
3,199,9,7,0,0,0,1,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1,200,7,0,0,9,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3,200,0,0,9,7,5,5,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
3,200,0,7,9,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
1,200,9,7,0,0,1,1,0,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
2,200,0,7,0,9,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3,200,0,7,0,9,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,200,7,9,0,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4,200,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
1,200,0,0,9,9,0,1,1,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3,200,9,7,0,0,0,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
4,200,0,9,0,7,1,0,0,5,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
3,200,0,9,7,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
2,201,7,0,0,9,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4,201,0,0,9,7,5,5,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
3,201,0,7,9,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
2,201,9,7,0,0,1,1,0,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
2,201,0,7,0,9,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2,201,0,7,0,9,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
4,201,7,9,0,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3,201,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
1,201,0,0,9,9,0,1,1,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1,201,9,7,0,0,0,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1,201,0,9,0,7,1,0,0,5,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
3,201,0,9,7,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
2,202,7,9,0,0,5,1,0,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,202,7,9,0,0,0,5,1,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
2,202,9,7,0,0,5,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
3,202,0,9,7,0,1,1,0,5,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
2,202,0,9,0,7,0,1,0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
4,202,0,9,0,7,0,0,1,5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
2,202,0,9,0,7,5,0,1,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
1,202,9,7,0,0,0,1,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3,202,0,0,9,7,5,5,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
4,202,0,0,7,9,1,5,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
4,202,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
3,202,0,7,9,0,1,5,5,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
2,203,0,9,0,7,5,0,1,5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,203,0,7,0,9,5,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4,203,0,7,0,0,1,5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1,203,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
2,203,7,0,0,9,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4,203,0,0,9,7,5,5,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
3,203,0,7,9,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
2,203,9,7,0,0,1,1,0,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
2,203,0,7,0,9,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2,203,0,7,0,9,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2,203,7,9,0,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,203,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
4,204,9,0,0,7,0,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
2,204,0,7,0,9,0,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
4,204,0,9,0,7,1,5,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
2,204,9,7,0,0,0,5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2,204,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3,204,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1,204,7,0,0,9,0,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,204,7,0,0,9,5,1,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4,204,0,0,9,7,0,1,0,5,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
4,204,0,0,9,7,5,1,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
4,204,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
2,204,9,7,0,0,1,0,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1,205,7,9,0,0,5,1,0,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
3,205,7,9,0,0,0,5,1,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
2,205,9,7,0,0,5,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
3,205,0,9,7,0,1,1,0,5,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
1,205,0,9,0,7,0,1,0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3,205,0,9,0,7,0,0,1,5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
4,205,0,9,0,7,5,0,1,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
2,205,9,7,0,0,0,1,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3,205,0,0,9,7,5,5,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2,205,0,0,7,9,1,5,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
3,205,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
3,205,0,7,9,0,1,5,5,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
1,206,0,7,0,9,0,5,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
3,206,7,0,0,9,5,1,0,5,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
4,206,9,0,7,0,1,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4,206,7,9,0,0,5,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
1,206,7,9,0,0,5,1,0,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,206,7,9,0,0,0,5,1,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
4,206,9,7,0,0,5,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
3,206,0,9,7,0,1,1,0,5,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
2,206,0,9,0,7,0,1,0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3,206,0,9,0,7,0,0,1,5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
4,206,0,9,0,7,5,0,1,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
3,206,9,7,0,0,0,1,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1,207,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
4,207,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
3,207,7,0,0,9,0,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,207,7,0,0,9,5,1,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4,207,0,0,9,7,0,1,0,5,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
3,207,0,0,9,7,5,1,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
3,207,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
2,207,9,7,0,0,1,0,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4,207,0,9,0,0,0,1,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
4,207,9,0,7,0,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3,207,7,0,0,9,1,0,5,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2,207,0,0,7,9,0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,208,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
4,208,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
2,208,7,0,0,9,0,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
2,208,7,0,0,9,5,1,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,208,0,0,9,7,0,1,0,5,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
4,208,0,0,9,7,5,1,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
2,208,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
2,208,9,7,0,0,1,0,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4,208,0,9,0,0,0,1,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
4,208,9,0,7,0,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3,208,7,0,0,9,1,0,5,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2,208,0,0,7,9,0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,209,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
4,209,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
2,209,7,0,0,9,0,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,209,7,0,0,9,5,1,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4,209,0,0,9,7,0,1,0,5,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
3,209,0,0,9,7,5,1,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
2,209,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
2,209,9,7,0,0,1,0,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2,209,0,9,0,0,0,1,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
1,209,9,0,7,0,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4,209,7,0,0,9,1,0,5,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2,209,0,0,7,9,0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4,210,9,0,0,7,0,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
2,210,0,7,0,9,0,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
4,210,0,9,0,7,1,5,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
2,210,9,7,0,0,0,5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2,210,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3,210,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1,210,7,0,0,9,0,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,210,7,0,0,9,5,1,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4,210,0,0,9,7,0,1,0,5,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
4,210,0,0,9,7,5,1,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
4,210,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
2,210,9,7,0,0,1,0,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2,211,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3,211,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1,211,7,0,0,9,0,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
4,211,7,0,0,9,5,1,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3,211,0,0,9,7,0,1,0,5,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
4,211,0,0,9,7,5,1,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
4,211,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
2,211,9,7,0,0,1,0,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2,211,0,9,0,0,0,1,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
3,211,9,0,7,0,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,211,7,0,0,9,1,0,5,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
4,211,0,0,7,9,0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,212,0,7,0,9,0,5,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
3,212,7,0,0,9,5,1,0,5,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
4,212,9,0,7,0,1,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3,212,7,9,0,0,5,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
3,212,7,9,0,0,5,1,0,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,212,7,9,0,0,0,5,1,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
3,212,9,7,0,0,5,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
3,212,0,9,7,0,1,1,0,5,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
2,212,0,9,0,7,0,1,0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
2,212,0,9,0,7,0,0,1,5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
2,212,0,9,0,7,5,0,1,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
3,212,9,7,0,0,0,1,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2,213,9,7,0,0,5,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4,213,0,0,9,7,1,5,5,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0
4,213,0,7,9,0,1,0,0,5,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
3,213,9,0,7,0,1,5,0,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3,213,9,0,0,7,5,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
4,213,0,0,9,7,0,5,5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1,213,0,9,0,7,1,5,5,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3,213,9,0,0,7,0,1,1,5,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
4,213,0,0,9,7,5,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2,213,7,0,0,9,5,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
2,213,9,0,7,0,5,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3,213,9,7,0,0,5,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
4,214,9,0,0,7,5,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
4,214,0,0,9,7,0,5,5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
2,214,0,9,0,7,1,5,5,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,214,9,0,0,7,0,1,1,5,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
4,214,0,0,9,7,5,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
4,214,7,0,0,9,5,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
3,214,9,0,7,0,5,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2,214,9,7,0,0,5,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
3,214,0,9,7,0,0,1,5,5,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,214,7,0,9,0,0,5,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
2,214,0,9,7,0,5,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3,214,0,9,7,0,1,5,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1
2,215,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2,215,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1,215,7,0,0,9,0,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
